-2.444278e+0, 5.343342e+9
-2.420445e+0, 5.343002e+9
-2.312738e+0, 5.342371e+9
-2.263459e+0, 5.342086e+9
-2.170012e+0, 5.341610e+9
-2.106296e+0, 5.341581e+9
-1.963398e+0, 5.342015e+9
-1.900339e+0, 5.342339e+9
-1.795876e+0, 5.342905e+9
-1.746926e+0, 5.343342e+9
-1.662979e+0, 5.343974e+9
-1.618688e+0, 5.344476e+9
-1.546607e+0, 5.345334e+9
-1.515187e+0, 5.345852e+9
-1.480159e+0, 5.346440e+9
-1.455604e+0, 5.346888e+9
-1.432741e+0, 5.347390e+9
-1.392182e+0, 5.348377e+9
-1.374260e+0, 5.348895e+9
-1.372631e+0, 5.349219e+9
-1.342840e+0, 5.349802e+9
-7.391021e-1, 5.318267e+9
-7.226936e-1, 5.319108e+9
-7.148967e-1, 5.319626e+9
-7.079144e-1, 5.319950e+9
-6.925533e-1, 5.320792e+9
-6.811488e-1, 5.321310e+9
-6.776577e-1, 5.321601e+9
-6.535687e-1, 5.322378e+9
-6.407678e-1, 5.322896e+9
-6.360741e-1, 5.323204e+9
-6.048088e-1, 5.324030e+9
-5.874694e-1, 5.324548e+9
-5.858014e-1, 5.324855e+9
-5.420843e-1, 5.325584e+9
-5.185772e-1, 5.326102e+9
-4.964277e-1, 5.326550e+9
-4.553872e-1, 5.327138e+9
-4.194670e-1, 5.327640e+9
-3.412262e-1, 5.328433e+9
-2.917681e-1, 5.328886e+9
-1.901055e-1, 5.329508e+9
-1.313610e-1, 5.329760e+9
-1.852667e-2, 5.330068e+9
5.493580e-2, 5.330133e+9
1.715088e-1, 5.330117e+9
2.447533e-1, 5.330019e+9
3.558420e-1, 5.329700e+9
4.215590e-1, 5.329372e+9
5.223704e-1, 5.328789e+9
5.664754e-1, 5.328336e+9
6.475867e-1, 5.327526e+9
6.807527e-1, 5.327008e+9
7.408006e-1, 5.326037e+9
7.658206e-1, 5.325519e+9
8.075594e-1, 5.324726e+9
8.108566e-1, 5.324418e+9
8.279632e-1, 5.323900e+9
8.593837e-1, 5.323123e+9
8.613620e-1, 5.322832e+9
8.762576e-1, 5.322314e+9
9.022086e-1, 5.321472e+9
9.025577e-1, 5.321181e+9
9.123329e-1, 5.320663e+9
9.301379e-1, 5.319821e+9
9.344436e-1, 5.319529e+9
9.449171e-1, 5.319011e+9
9.546536e-1, 5.318186e+9
1.567856e+0, 5.349591e+9
1.592062e+0, 5.348960e+9
1.600673e+0, 5.348668e+9
1.619642e+0, 5.348150e+9
1.662467e+0, 5.347211e+9
1.684927e+0, 5.346693e+9
1.705641e+0, 5.346273e+9
1.745906e+0, 5.345657e+9
1.779653e+0, 5.345139e+9
1.852305e+0, 5.344314e+9
1.895327e+0, 5.343844e+9
1.979348e+0, 5.343342e+9
1.986796e+0, 5.343145e+9
2.033016e+0, 5.342777e+9
2.139848e+0, 5.342220e+9
2.196649e+0, 5.341910e+9
2.333026e+0, 5.341541e+9
2.389243e+0, 5.341788e+9
2.484868e+0, 5.342161e+9
